name,description,guestCpus,memoryMb,zone,deprecationStatus,isSharedCpu
m2-ultramem-416,"416 vCPUs, 11.50 TB RAM",416,12058624,zones/us-central1-a,,False
m3-megamem-128,"128 vCPUs, 1952 GB RAM",128,1998848,zones/us-central1-a,,False
m3-megamem-64,"64 vCPUs, 976 GB RAM",64,999424,zones/us-central1-a,,False
m3-ultramem-128,"128 vCPUs, 3904 GB RAM",128,3997696,zones/us-central1-a,,False
m3-ultramem-32,"32 vCPUs, 976 GB RAM",32,999424,zones/us-central1-a,,False
m3-ultramem-64,"64 vCPUs, 1952 GB RAM",64,1998848,zones/us-central1-a,,False
m4-megamem-112,"112 vCPUs, 1488 GB RAM",112,1523712,zones/us-central1-a,,False
m4-megamem-224,"224 vCPUs, 2976 GB RAM",224,3047424,zones/us-central1-a,,False
m4-megamem-28,"28 vCPUs, 372 GB RAM",28,380928,zones/us-central1-a,,False
m4-megamem-56,"56 vCPUs, 744 GB RAM",56,761856,zones/us-central1-a,,False
m4-ultramem-112,"112 vCPUs, 2976 GB RAM",112,3047424,zones/us-central1-a,,False
m4-ultramem-224,"224 vCPUs, 5952 GB RAM",224,6094848,zones/us-central1-a,,False
m4-ultramem-56,"56 vCPUs, 1488 GB RAM",56,1523712,zones/us-central1-a,,False
n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",16,14746,zones/us-central1-a,,False
n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",2,1843,zones/us-central1-a,,False
n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",32,29491,zones/us-central1-a,,False
n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",4,3686,zones/us-central1-a,,False
n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",64,58982,zones/us-central1-a,,False
n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",8,7373,zones/us-central1-a,,False
n1-highcpu-96,"96 vCPUs, 86 GB RAM",96,88474,zones/us-central1-a,,False
n1-highmem-16,"16 vCPUs, 104 GB RAM",16,106496,zones/us-central1-a,,False
n1-highmem-2,"2 vCPUs, 13 GB RAM",2,13312,zones/us-central1-a,,False
n1-highmem-32,"32 vCPUs, 208 GB RAM",32,212992,zones/us-central1-a,,False
n1-highmem-4,"4 vCPUs, 26 GB RAM",4,26624,zones/us-central1-a,,False
n1-highmem-64,"64 vCPUs, 416 GB RAM",64,425984,zones/us-central1-a,,False
n1-highmem-8,"8 vCPUs, 52 GB RAM",8,53248,zones/us-central1-a,,False
n1-highmem-96,"96 vCPUs, 624 GB RAM",96,638976,zones/us-central1-a,,False
n1-megamem-96,"96 vCPUs, 1.4 TB RAM",96,1468006,zones/us-central1-a,DEPRECATED,False
n1-standard-1,"1 vCPU, 3.75 GB RAM",1,3840,zones/us-central1-a,,False
n1-standard-16,"16 vCPUs, 60 GB RAM",16,61440,zones/us-central1-a,,False
n1-standard-2,"2 vCPUs, 7.5 GB RAM",2,7680,zones/us-central1-a,,False
n1-standard-32,"32 vCPUs, 120 GB RAM",32,122880,zones/us-central1-a,,False
n1-standard-4,"4 vCPUs, 15 GB RAM",4,15360,zones/us-central1-a,,False
n1-standard-64,"64 vCPUs, 240 GB RAM",64,245760,zones/us-central1-a,,False
n1-standard-8,"8 vCPUs, 30 GB RAM",8,30720,zones/us-central1-a,,False
n1-standard-96,"96 vCPUs, 360 GB RAM",96,368640,zones/us-central1-a,,False
n1-ultramem-160,"160 vCPUs, 3844 GB RAM",160,3936256,zones/us-central1-a,DEPRECATED,False
n1-ultramem-40,"40 vCPUs, 961 GB RAM",40,984064,zones/us-central1-a,DEPRECATED,False
n1-ultramem-80,"80 vCPUs, 1922 GB RAM",80,1968128,zones/us-central1-a,DEPRECATED,False
n2-highcpu-16,16 vCPUs 16 GB RAM,16,16384,zones/us-central1-a,,False
n2-highcpu-2,2 vCPUs 2 GB RAM,2,2048,zones/us-central1-a,,False
n2-highcpu-32,32 vCPUs 32 GB RAM,32,32768,zones/us-central1-a,,False
n2-highcpu-4,4 vCPUs 4 GB RAM,4,4096,zones/us-central1-a,,False
n2-highcpu-48,48 vCPUs 48 GB RAM,48,49152,zones/us-central1-a,,False
n2-highcpu-64,64 vCPUs 64 GB RAM,64,65536,zones/us-central1-a,,False
n2-highcpu-8,8 vCPUs 8 GB RAM,8,8192,zones/us-central1-a,,False
n2-highcpu-80,80 vCPUs 80 GB RAM,80,81920,zones/us-central1-a,,False
n2-highcpu-96,96 vCPUs 96 GB RAM,96,98304,zones/us-central1-a,,False
n2-highmem-128,128 vCPUs 864 GB RAM,128,884736,zones/us-central1-a,,False
n2-highmem-16,16 vCPUs 128 GB RAM,16,131072,zones/us-central1-a,,False
n2-highmem-2,2 vCPUs 16 GB RAM,2,16384,zones/us-central1-a,,False
n2-highmem-32,32 vCPUs 256 GB RAM,32,262144,zones/us-central1-a,,False
n2-highmem-4,4 vCPUs 32 GB RAM,4,32768,zones/us-central1-a,,False
n2-highmem-48,48 vCPUs 384 GB RAM,48,393216,zones/us-central1-a,,False
n2-highmem-64,64 vCPUs 512 GB RAM,64,524288,zones/us-central1-a,,False
n2-highmem-8,8 vCPUs 64 GB RAM,8,65536,zones/us-central1-a,,False
n2-highmem-80,80 vCPUs 640 GB RAM,80,655360,zones/us-central1-a,,False
n2-highmem-96,96 vCPUs 768 GB RAM,96,786432,zones/us-central1-a,,False
n2-standard-128,128 vCPUs 512 GB RAM,128,524288,zones/us-central1-a,,False
n2-standard-16,16 vCPUs 64 GB RAM,16,65536,zones/us-central1-a,,False
n2-standard-2,2 vCPUs 8 GB RAM,2,8192,zones/us-central1-a,,False
n2-standard-32,32 vCPUs 128 GB RAM,32,131072,zones/us-central1-a,,False
n2-standard-4,4 vCPUs 16 GB RAM,4,16384,zones/us-central1-a,,False
n2-standard-48,48 vCPUs 192 GB RAM,48,196608,zones/us-central1-a,,False
n2-standard-64,64 vCPUs 256 GB RAM,64,262144,zones/us-central1-a,,False
n2-standard-8,8 vCPUs 32 GB RAM,8,32768,zones/us-central1-a,,False
n2-standard-80,80 vCPUs 320 GB RAM,80,327680,zones/us-central1-a,,False
n2-standard-96,96 vCPUs 384 GB RAM,96,393216,zones/us-central1-a,,False
n2d-highcpu-128,128 vCPUs 128 GB RAM,128,131072,zones/us-central1-a,,False
n2d-highcpu-16,16 vCPUs 16 GB RAM,16,16384,zones/us-central1-a,,False
n2d-highcpu-2,2 vCPUs 2 GB RAM,2,2048,zones/us-central1-a,,False
n2d-highcpu-224,224 vCPUs 224 GB RAM,224,229376,zones/us-central1-a,,False
n2d-highcpu-32,32 vCPUs 32 GB RAM,32,32768,zones/us-central1-a,,False
n2d-highcpu-4,4 vCPUs 4 GB RAM,4,4096,zones/us-central1-a,,False
n2d-highcpu-48,48 vCPUs 48 GB RAM,48,49152,zones/us-central1-a,,False
n2d-highcpu-64,64 vCPUs 64 GB RAM,64,65536,zones/us-central1-a,,False
n2d-highcpu-8,8 vCPUs 8 GB RAM,8,8192,zones/us-central1-a,,False
n2d-highcpu-80,80 vCPUs 80 GB RAM,80,81920,zones/us-central1-a,,False
n2d-highcpu-96,96 vCPUs 96 GB RAM,96,98304,zones/us-central1-a,,False
n2d-highmem-16,16 vCPUs 128 GB RAM,16,131072,zones/us-central1-a,,False
n2d-highmem-2,2 vCPUs 16 GB RAM,2,16384,zones/us-central1-a,,False
n2d-highmem-32,32 vCPUs 256 GB RAM,32,262144,zones/us-central1-a,,False
n2d-highmem-4,4 vCPUs 32 GB RAM,4,32768,zones/us-central1-a,,False
n2d-highmem-48,48 vCPUs 384 GB RAM,48,393216,zones/us-central1-a,,False
n2d-highmem-64,64 vCPUs 512 GB RAM,64,524288,zones/us-central1-a,,False
n2d-highmem-8,8 vCPUs 64 GB RAM,8,65536,zones/us-central1-a,,False
n2d-highmem-80,80 vCPUs 640 GB RAM,80,655360,zones/us-central1-a,,False
n2d-highmem-96,96 vCPUs 768 GB RAM,96,786432,zones/us-central1-a,,False
n2d-standard-128,128 vCPUs 512 GB RAM,128,524288,zones/us-central1-a,,False
n2d-standard-16,16 vCPUs 64 GB RAM,16,65536,zones/us-central1-a,,False
n2d-standard-2,2 vCPUs 8 GB RAM,2,8192,zones/us-central1-a,,False
n2d-standard-224,224 vCPUs 896 GB RAM,224,917504,zones/us-central1-a,,False
n2d-standard-32,32 vCPUs 128 GB RAM,32,131072,zones/us-central1-a,,False
n2d-standard-4,4 vCPUs 16 GB RAM,4,16384,zones/us-central1-a,,False
n2d-standard-48,48 vCPUs 192 GB RAM,48,196608,zones/us-central1-a,,False
n2d-standard-64,64 vCPUs 256 GB RAM,64,262144,zones/us-central1-a,,False
n2d-standard-8,8 vCPUs 32 GB RAM,8,32768,zones/us-central1-a,,False
n2d-standard-80,80 vCPUs 320 GB RAM,80,327680,zones/us-central1-a,,False
n2d-standard-96,96 vCPUs 384 GB RAM,96,393216,zones/us-central1-a,,False
n4-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/us-central1-a,,False
n4-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/us-central1-a,,False
n4-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/us-central1-a,,False
n4-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-central1-a,,False
n4-highcpu-48,"48 vCPUs, 96 GB RAM",48,98304,zones/us-central1-a,,False
n4-highcpu-64,"64 vCPUs, 128 GB RAM",64,131072,zones/us-central1-a,,False
n4-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-central1-a,,False
n4-highcpu-80,"80 vCPUs, 160 GB RAM",80,163840,zones/us-central1-a,,False
n4-highmem-16,"16 vCPUs, 128 GB RAM",16,131072,zones/us-central1-a,,False
n4-highmem-2,"2 vCPUs, 16 GB RAM",2,16384,zones/us-central1-a,,False
n4-highmem-32,"32 vCPUs, 256 GB RAM",32,262144,zones/us-central1-a,,False
n4-highmem-4,"4 vCPUs, 32 GB RAM",4,32768,zones/us-central1-a,,False
n4-highmem-48,"48 vCPUs, 384 GB RAM",48,393216,zones/us-central1-a,,False
n4-highmem-64,"64 vCPUs, 512 GB RAM",64,524288,zones/us-central1-a,,False
n4-highmem-8,"8 vCPUs, 64 GB RAM",8,65536,zones/us-central1-a,,False
n4-highmem-80,"80 vCPUs, 640 GB RAM",80,655360,zones/us-central1-a,,False
n4-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/us-central1-a,,False
n4-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/us-central1-a,,False
n4-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/us-central1-a,,False
n4-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-central1-a,,False
n4-standard-48,"48 vCPUs, 192 GB RAM",48,196608,zones/us-central1-a,,False
n4-standard-64,"64 vCPUs, 256 GB RAM",64,262144,zones/us-central1-a,,False
n4-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-central1-a,,False
n4-standard-80,"80 vCPUs, 320 GB RAM",80,327680,zones/us-central1-a,,False
t2a-standard-1,"1 vCPUs, 4 GB RAM",1,4096,zones/us-central1-a,,False
t2a-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/us-central1-a,,False
t2a-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/us-central1-a,,False
t2a-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/us-central1-a,,False
t2a-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-central1-a,,False
t2a-standard-48,"48 vCPUs, 192 GB RAM",48,196608,zones/us-central1-a,,False
t2a-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-central1-a,,False
t2d-standard-1,"1 vCPUs, 4 GB RAM",1,4096,zones/us-central1-a,,False
t2d-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/us-central1-a,,False
t2d-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/us-central1-a,,False
t2d-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/us-central1-a,,False
t2d-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-central1-a,,False
t2d-standard-48,"48 vCPUs, 192 GB RAM",48,196608,zones/us-central1-a,,False
t2d-standard-60,"60 vCPUs, 240 GB RAM",60,245760,zones/us-central1-a,,False
t2d-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-central1-a,,False
x4-megamem-1440-metal,"1440 vCPUs, 24576 GB RAM",1440,25165824,zones/us-central1-a,,False
x4-megamem-1920-metal,"1920 vCPUs, 32768 GB RAM",1920,33554432,zones/us-central1-a,,False
x4-megamem-960-metal,"960 vCPUs, 16384 GB RAM",960,16777216,zones/us-central1-a,,False
z3-highmem-176,"176 vCPUs, 1408 GB RAM, 12 Local SSDs",176,1441792,zones/us-central1-a,DEPRECATED,False
z3-highmem-176-standardlssd,"176 vCPUs, 1408 GB RAM, 12 Local SSDs",176,1441792,zones/us-central1-a,,False
z3-highmem-192-highlssd-metal,"Storage Optimized Bare Metal: 192 vCPUs, 1.5 TB RAM",192,1572864,zones/us-central1-a,,False
z3-highmem-88,"88 vCPUs, 704 GB RAM, 12 Local SSDs",88,720896,zones/us-central1-a,DEPRECATED,False
z3-highmem-88-highlssd,"88 vCPUs, 704 GB RAM, 12 Local SSDs",88,720896,zones/us-central1-a,,False
a2-highgpu-1g,"Accelerator Optimized: 1 NVIDIA Tesla A100 GPU, 12 vCPUs, 85GB RAM",12,87040,zones/us-central1-b,,False
a2-highgpu-2g,"Accelerator Optimized: 2 NVIDIA Tesla A100 GPUs, 24 vCPUs, 170GB RAM",24,174080,zones/us-central1-b,,False
a2-highgpu-4g,"Accelerator Optimized: 4 NVIDIA Tesla A100 GPUs, 48 vCPUs, 340GB RAM",48,348160,zones/us-central1-b,,False
a2-highgpu-8g,"Accelerator Optimized: 8 NVIDIA Tesla A100 GPUs, 96 vCPUs, 680GB RAM",96,696320,zones/us-central1-b,,False
a2-megagpu-16g,"Accelerator Optimized: 16 NVIDIA Tesla A100 GPUs, 96 vCPUs, 1360GB RAM",96,1392640,zones/us-central1-b,,False
a3-edgegpu-8g,"Accelerator Optimized: 8 NVIDIA H100 GPU, 208 vCPUs, 1872GB RAM",208,1916928,zones/us-central1-b,,False
a3-edgegpu-8g-nolssd,"Accelerator Optimized: 8 NVIDIA H100 GPU, 208 vCPUs, 1872GB RAM, No LocalSSD",208,1916928,zones/us-central1-b,,False
a3-highgpu-1g,"Accelerator Optimized: 1 NVIDIA H100 GPU, 26 vCPUs, 234GB RAM",26,239616,zones/us-central1-b,,False
a3-highgpu-2g,"Accelerator Optimized: 2 NVIDIA H100 GPU, 52 vCPUs, 468GB RAM",52,479232,zones/us-central1-b,,False
a3-highgpu-4g,"Accelerator Optimized: 4 NVIDIA H100 GPU, 104 vCPUs, 936GB RAM",104,958464,zones/us-central1-b,,False
a3-highgpu-8g,"Accelerator Optimized: 8 NVIDIA H100 GPU, 208 vCPUs, 1872GB RAM, 16 local SSD",208,1916928,zones/us-central1-b,,False
a3-megagpu-8g,"Accelerator Optimized: 8 NVIDIA H100 GPU, 208 vCPUs, 1872GB RAM, 16 local SSD",208,1916928,zones/us-central1-b,,False
a3-ultragpu-8g,"Accelerator Optimized: 8 NVIDIA H200 GPU, 224 vCPUs, 2952GB RAM",224,3022848,zones/us-central1-b,,False
a3-ultragpu-8g-nolssd,"Accelerator Optimized: 8 NVIDIA H200 GPU, 224 vCPUs, 2952GB RAM, No LocalSSD",224,3022848,zones/us-central1-b,,False
a4-highgpu-8g,"Accelerator Optimized: 8 NVIDIA B200 GPU, 224 vCPUs, 3968GB RAM",224,4063232,zones/us-central1-b,,False
c2-standard-16,"Compute Optimized: 16 vCPUs, 64 GB RAM",16,65536,zones/us-central1-b,,False
c2-standard-30,"Compute Optimized: 30 vCPUs, 120 GB RAM",30,122880,zones/us-central1-b,,False
c2-standard-4,"Compute Optimized: 4 vCPUs, 16 GB RAM",4,16384,zones/us-central1-b,,False
c2-standard-60,"Compute Optimized: 60 vCPUs, 240 GB RAM",60,245760,zones/us-central1-b,,False
c2-standard-8,"Compute Optimized: 8 vCPUs, 32 GB RAM",8,32768,zones/us-central1-b,,False
c2d-highcpu-112,"112 vCPUs, 224 GB RAM",112,229376,zones/us-central1-b,,False
c2d-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/us-central1-b,,False
c2d-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/us-central1-b,,False
c2d-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/us-central1-b,,False
c2d-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-central1-b,,False
c2d-highcpu-56,"56 vCPUs, 112 GB RAM",56,114688,zones/us-central1-b,,False
c2d-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-central1-b,,False
c2d-highmem-112,"112 vCPUs, 896 GB RAM",112,917504,zones/us-central1-b,,False
c2d-highmem-16,"16 vCPUs, 128 GB RAM",16,131072,zones/us-central1-b,,False
c2d-highmem-2,"2 vCPUs, 16 GB RAM",2,16384,zones/us-central1-b,,False
c2d-highmem-32,"32 vCPUs, 256 GB RAM",32,262144,zones/us-central1-b,,False
c2d-highmem-4,"4 vCPUs, 32 GB RAM",4,32768,zones/us-central1-b,,False
c2d-highmem-56,"56 vCPUs, 448 GB RAM",56,458752,zones/us-central1-b,,False
c2d-highmem-8,"8 vCPUs, 64 GB RAM",8,65536,zones/us-central1-b,,False
c2d-standard-112,"112 vCPUs, 448 GB RAM",112,458752,zones/us-central1-b,,False
c2d-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/us-central1-b,,False
c2d-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/us-central1-b,,False
c2d-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/us-central1-b,,False
c2d-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-central1-b,,False
c2d-standard-56,"56 vCPUs, 224 GB RAM",56,229376,zones/us-central1-b,,False
c2d-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-central1-b,,False
c3-highcpu-176,"176 vCPUs, 352 GB RAM",176,360448,zones/us-central1-b,,False
c3-highcpu-22,"22 vCPUs, 44 GB RAM",22,45056,zones/us-central1-b,,False
c3-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-central1-b,,False
c3-highcpu-44,"44 vCPUs, 88 GB RAM",44,90112,zones/us-central1-b,,False
c3-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-central1-b,,False
c3-highcpu-88,"88 vCPUs, 176 GB RAM",88,180224,zones/us-central1-b,,False
c3-highmem-176,"176 vCPUs, 1408 GB RAM",176,1441792,zones/us-central1-b,,False
c3-highmem-22,"22 vCPUs, 176 GB RAM",22,180224,zones/us-central1-b,,False
c3-highmem-4,"4 vCPUs, 32 GB RAM",4,32768,zones/us-central1-b,,False
c3-highmem-44,"44 vCPUs, 352 GB RAM",44,360448,zones/us-central1-b,,False
c3-highmem-8,"8 vCPUs, 64 GB RAM",8,65536,zones/us-central1-b,,False
c3-highmem-88,"88 vCPUs, 704 GB RAM",88,720896,zones/us-central1-b,,False
c3-standard-176,"176 vCPUs, 704 GB RAM",176,720896,zones/us-central1-b,,False
c3-standard-176-lssd,"176 vCPUs, 704 GB RAM, 32 local SSDs",176,720896,zones/us-central1-b,,False
c3-standard-22,"22 vCPUs, 88 GB RAM",22,90112,zones/us-central1-b,,False
c3-standard-22-lssd,"22 vCPUs, 88 GB RAM, 4 local SSDs",22,90112,zones/us-central1-b,,False
c3-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-central1-b,,False
c3-standard-4-lssd,"4 vCPUs, 16 GB RAM, 1 local SSD",4,16384,zones/us-central1-b,,False
c3-standard-44,"44 vCPUs, 176 GB RAM",44,180224,zones/us-central1-b,,False
c3-standard-44-lssd,"44 vCPUs, 176 GB RAM, 8 local SSDs",44,180224,zones/us-central1-b,,False
c3-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-central1-b,,False
c3-standard-8-lssd,"8 vCPUs, 32 GB RAM, 2 local SSDs",8,32768,zones/us-central1-b,,False
c3-standard-88,"88 vCPUs, 352 GB RAM",88,360448,zones/us-central1-b,,False
c3-standard-88-lssd,"88 vCPUs, 352 GB RAM, 16 local SSDs",88,360448,zones/us-central1-b,,False
c3d-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/us-central1-b,,False
c3d-highcpu-180,"180 vCPUs, 354 GB RAM",180,362496,zones/us-central1-b,,False
c3d-highcpu-30,"30 vCPUs, 59 GB RAM",30,60416,zones/us-central1-b,,False
c3d-highcpu-360,"360 vCPUs, 708 GB RAM",360,724992,zones/us-central1-b,,False
c3d-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-central1-b,,False
c3d-highcpu-60,"60 vCPUs, 118 GB RAM",60,120832,zones/us-central1-b,,False
c3d-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-central1-b,,False
c3d-highcpu-90,"90 vCPUs, 177 GB RAM",90,181248,zones/us-central1-b,,False
c3d-highmem-16,"16 vCPUs, 128 GB RAM",16,131072,zones/us-central1-b,,False
c3d-highmem-180,"180 vCPUs, 1440 GB RAM",180,1474560,zones/us-central1-b,,False
c3d-highmem-30,"30 vCPUs, 240 GB RAM",30,245760,zones/us-central1-b,,False
c3d-highmem-360,"360 vCPUs, 2880 GB RAM",360,2949120,zones/us-central1-b,,False
c3d-highmem-4,"4 vCPUs, 32 GB RAM",4,32768,zones/us-central1-b,,False
c3d-highmem-60,"60 vCPUs, 480 GB RAM",60,491520,zones/us-central1-b,,False
c3d-highmem-8,"8 vCPUs, 64 GB RAM",8,65536,zones/us-central1-b,,False
c3d-highmem-90,"90 vCPUs, 720 GB RAM",90,737280,zones/us-central1-b,,False
c3d-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/us-central1-b,,False
c3d-standard-16-lssd,"16 vCPUs, 64 GB RAM, 1 local SSD",16,65536,zones/us-central1-b,,False
c3d-standard-180,"180 vCPUs, 720 GB RAM",180,737280,zones/us-central1-b,,False
c3d-standard-180-lssd,"180 vCPUs, 720 GB RAM, 16 local SSDs",180,737280,zones/us-central1-b,,False
c3d-standard-30,"30 vCPUs, 120 GB RAM",30,122880,zones/us-central1-b,,False
c3d-standard-30-lssd,"30 vCPUs, 120 GB RAM, 2 local SSDs",30,122880,zones/us-central1-b,,False
c3d-standard-360,"360 vCPUs, 1440 GB RAM",360,1474560,zones/us-central1-b,,False
c3d-standard-360-lssd,"360 vCPUs, 1440 GB RAM, 32 local SSDs",360,1474560,zones/us-central1-b,,False
c3d-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-central1-b,,False
c3d-standard-60,"60 vCPUs, 240 GB RAM",60,245760,zones/us-central1-b,,False
c3d-standard-60-lssd,"60 vCPUs, 240 GB RAM, 4 local SSDs",60,245760,zones/us-central1-b,,False
c3d-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-central1-b,,False
c3d-standard-8-lssd,"8 vCPUs, 32 GB RAM, 1 local SSD",8,32768,zones/us-central1-b,,False
c3d-standard-90,"90 vCPUs, 360 GB RAM",90,368640,zones/us-central1-b,,False
c3d-standard-90-lssd,"90 vCPUs, 360 GB RAM, 8 local SSDs",90,368640,zones/us-central1-b,,False
c4-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/us-central1-b,,False
c4-highcpu-192,"192 vCPUs, 384 GB RAM",192,393216,zones/us-central1-b,,False
c4-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/us-central1-b,,False
c4-highcpu-24,"24 vCPUs, 48 GB RAM",24,49152,zones/us-central1-b,,False
c4-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/us-central1-b,,False
c4-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-central1-b,,False
c4-highcpu-48,"48 vCPUs, 96 GB RAM",48,98304,zones/us-central1-b,,False
c4-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-central1-b,,False
c4-highcpu-96,"96 vCPUs, 192 GB RAM",96,196608,zones/us-central1-b,,False
c4-highmem-16,"16 vCPUs, 124 GB RAM",16,126976,zones/us-central1-b,,False
c4-highmem-192,"192 vCPUs, 1488 GB RAM",192,1523712,zones/us-central1-b,,False
c4-highmem-2,"2 vCPUs, 15 GB RAM",2,15360,zones/us-central1-b,,False
c4-highmem-24,"24 vCPUs, 186 GB RAM",24,190464,zones/us-central1-b,,False
c4-highmem-24-lssd,"24 vCPUs, 186 GB RAM, 4 local SSDs",24,190464,zones/us-central1-b,,False
c4-highmem-32,"32 vCPUs, 248 GB RAM",32,253952,zones/us-central1-b,,False
c4-highmem-4,"4 vCPUs, 31 GB RAM",4,31744,zones/us-central1-b,,False
c4-highmem-48,"48 vCPUs, 372 GB RAM",48,380928,zones/us-central1-b,,False
c4-highmem-8,"8 vCPUs, 62 GB RAM",8,63488,zones/us-central1-b,,False
c4-highmem-96,"96 vCPUs, 744 GB RAM",96,761856,zones/us-central1-b,,False
c4-standard-16,"16 vCPUs, 60 GB RAM",16,61440,zones/us-central1-b,,False
c4-standard-192,"192 vCPUs, 720 GB RAM",192,737280,zones/us-central1-b,,False
c4-standard-2,"2 vCPUs, 7 GB RAM",2,7168,zones/us-central1-b,,False
c4-standard-24,"24 vCPUs, 90 GB RAM",24,92160,zones/us-central1-b,,False
c4-standard-24-lssd,"24 vCPUs, 90 GB RAM, 4 local SSDs",24,92160,zones/us-central1-b,,False
c4-standard-32,"32 vCPUs, 120 GB RAM",32,122880,zones/us-central1-b,,False
c4-standard-4,"4 vCPUs, 15 GB RAM",4,15360,zones/us-central1-b,,False
c4-standard-48,"48 vCPUs, 180 GB RAM",48,184320,zones/us-central1-b,,False
c4-standard-8,"8 vCPUs, 30 GB RAM",8,30720,zones/us-central1-b,,False
c4-standard-96,"96 vCPUs, 360 GB RAM",96,368640,zones/us-central1-b,,False
c4a-highcpu-1,"1 vCPUs, 2 GB RAM",1,2048,zones/us-central1-b,,False
c4a-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/us-central1-b,,False
c4a-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/us-central1-b,,False
c4a-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/us-central1-b,,False
c4a-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-central1-b,,False
c4a-highcpu-48,"48 vCPUs, 96 GB RAM",48,98304,zones/us-central1-b,,False
c4a-highcpu-64,"64 vCPUs, 128 GB RAM",64,131072,zones/us-central1-b,,False
c4a-highcpu-72,"72 vCPUs, 144 GB RAM",72,147456,zones/us-central1-b,,False
c4a-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-central1-b,,False
c4a-highmem-1,"1 vCPUs, 8 GB RAM",1,8192,zones/us-central1-b,,False
c4a-highmem-16,"16 vCPUs, 128 GB RAM",16,131072,zones/us-central1-b,,False
c4a-highmem-16-lssd,"16 vCPUs, 128 GB RAM, 4 local SSD",16,131072,zones/us-central1-b,,False
